GENE,Annotation,CLDN01,CLDN02,CLDN03,CLDN04,CLDN05,CLDN06,CLDN07,CLDN08,CLDN09,CLDN10,CLDN11,CLDN12,CLDN14,CLDN15,CLDN16,CLDN18.1,CLDN18.2,CLDN19A,CLDN19B,CLDN20,CLDN22,CLDN23,CLDN24,
STIM2,Plasma membrane,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.36453977,nan,nan,nan,nan
STX11,Plasma membrane,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.80515751,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SUCLG2,Plasma membrane,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.37800603,nan,8.056962314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TMED10,Plasma membrane,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.393713296,nan,7.421351697,10.20312723,nan,nan,nan,nan,nan,nan,nan,nan,nan
TMEM30B,Plasma membrane,nan,nan,nan,nan,13.50684895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TMX3,Plasma membrane,nan,nan,nan,nan,14.95018682,6.072800644,nan,12.98705454,nan,13.43204178,13.31882096,20.86370955,7.207755225,10.85332594,nan,17.34912593,13.05610625,nan,nan,13.27819125,nan,15.01584947,nan
TRIM4,Plasma membrane,nan,nan,nan,nan,nan,nan,nan,nan,8.538681766,nan,nan,nan,nan,nan,nan,12.5738056,nan,nan,nan,nan,nan,nan,nan
VDAC1,Plasma membrane,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.373268842,10.18979186,7.509625903,9.948685024,nan,nan,nan,nan,nan,nan,nan,nan,nan
VMP1,Plasma membrane,nan,nan,8.642465261,9.551798727,nan,nan,nan,nan,7.930363297,nan,nan,nan,nan,8.277995187,nan,nan,nan,7.895859845,nan,nan,nan,nan,nan
WNT7A,Plasma membrane,nan,nan,nan,nan,8.298659401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
YIPF3,Plasma membrane,nan,nan,nan,nan,8.27811499,nan,4.320553713,nan,nan,nan,5.330847931,nan,nan,nan,nan,nan,9.498570157,nan,nan,nan,nan,19.62470008,nan
YIPF4,Plasma membrane,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.61540134,nan,nan,nan,nan,nan,8.258461894,nan,nan,nan,nan,nan
ZDHHC20,Plasma membrane,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.111599701
ACAA2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.218426036,nan,nan,nan,nan,nan,nan,nan,9.59274987,nan,nan,6.42135137
ACOT13,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.18700106,nan,nan,nan,9.817327757,nan,nan,9.135501475,nan,nan,13.85904394,nan,nan,nan
ACSL4,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.60807186,nan
AHCTF1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.19489136,nan,nan,nan,nan,nan
AKAP8,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.33253928,nan,nan,nan,nan,4.551633898,nan,nan,nan,nan,nan,nan,nan,nan
ALDH1L2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,5.849059799,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
APMAP,Golgi apparatus-Vesicle-Exosome,13.26445589,nan,nan,nan,nan,nan,nan,nan,8.361526092,9.809408723,5.202474476,14.39964226,nan,8.273539623,nan,nan,nan,nan,nan,nan,nan,nan,nan
ARFRP1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.005921158,nan,nan,nan,nan,nan
AUP1,Golgi apparatus-Vesicle-Exosome,9.106966852,nan,nan,nan,13.70504277,nan,nan,nan,nan,9.215757027,16.6913238,13.15407421,nan,12.43026569,nan,9.33941095,10.79900395,nan,7.484853745,nan,nan,13.98241912,nan
B3GAT3,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.33092766,10.47287514,nan,10.7887493,nan,9.393072797,10.17502544,nan,nan,nan,nan,nan,nan
B4GALT4,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,8.498436068,nan,nan,nan,nan,19.53955386,7.433495759,11.91458797,nan,nan,nan,8.953314906,9.449832345,nan,nan,nan,nan,nan,nan
CACTIN,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.196715012
CALU,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.01507983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CANX,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,9.783872778,nan,7.944526602,8.815489858,9.702832263,nan,nan,nan,nan,nan,9.276163399,nan,nan,nan,6.803785072
CAPN5,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.37375599,10.89065278,nan,nan,nan,nan,nan,nan
CHCHD3,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,7.742203743,22.90507436,nan,14.18689007,8.42227488,11.45932681,nan,9.840102788,9.25997934,nan,7.575243772,11.70714974,nan,nan,nan
CHPT1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.874029753,nan,15.51383066,nan,34.13446553,nan,nan,nan,10.91239239,nan,11.47701373,nan
CHST11,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.10450405,nan,nan,nan
CHST14,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,10.7227473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.516267236,nan,nan,nan,nan
CHST4,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,14.31045791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CLU,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,11.24857056,nan,nan,nan,nan,24.83245398,nan,11.40955627,nan,nan,7.387180533,nan,8.800579062,nan,nan,11.62781647,nan,nan,nan
COX4I1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.77989513,nan,8.030299692,nan,14.09812873,nan,nan,nan,nan,9.554596902,nan,nan,nan,nan
COX5A,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.91601398,nan,nan,nan,7.875025086,nan,nan,nan,nan,nan,nan,nan,nan,nan
CSRP1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,5.006945413,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CUX1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,8.535173459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DNAJC3,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,15.46190194,nan,nan,nan,10.45876332,nan,4.860786388,nan,25.2982528,nan,nan,nan,nan,nan,9.027834962,nan,nan,nan,nan
EI24,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,10.83692234,nan,nan,nan,nan,nan,7.019123693,17.71954553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ERGIC1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,7.14819451,nan,nan,nan,9.747560611,12.40015529,nan,12.58815462,17.26594007,nan,nan,nan,nan,8.965405135,nan
ERGIC3,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,9.88179982,nan,nan,nan,nan,nan,4.500708523,nan,8.869360937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ETFA,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.04416067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ETFB,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.32749318,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FAM162A,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.85137443,nan,nan,nan,nan,nan,nan,7.896127095,8.489585911,nan
FAM20B,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.146743339,nan,nan,nan,nan,nan,nan,nan,nan,nan
FAM234A,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.31392233,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FH,Golgi apparatus-Vesicle-Exosome,nan,nan,8.577199311,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.659501727,6.41141786
GAL3ST2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,15.20941563,nan,nan,nan,21.4727847,nan,nan,nan,18.22769224,9.123872547,nan,8.445704858,10.96330741,nan,10.53951511,9.80305321,7.955514703,nan,7.751836477
GALNT2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.649877242,nan,8.593030968,nan,nan,nan,nan,nan,nan,nan,nan,nan
GALNT3,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.817973398,nan,nan,nan,nan,nan,nan,nan,nan,nan
GHITM,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.783434952,nan,nan,nan,nan,nan,nan,nan,8.865861161,nan
GLT8D1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,17.83558516,nan,nan,nan,nan,14.42994245,7.858794292,16.22090655,16.21176659,19.88791004,nan,nan,nan,nan,13.14233632,28.09880705,nan,15.08637307,nan
GLTP,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,8.917692411,nan,nan,nan,nan,8.423385222,nan,nan,nan,8.777923177,nan,nan,11.35943006,nan,nan,nan,nan,nan,nan
GOLGA5,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,10.81621592,nan,nan,nan,nan,nan,nan,8.568089699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GORASP2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.658925848,5.003604266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GPR180,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.103955151,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GPX1,Golgi apparatus-Vesicle-Exosome,11.20353726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HSPA2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.4214841,nan
IDH2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.23750936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ITFG1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,8.84717938,nan,nan,nan,14.22470329,nan,5.001480386,nan,23.63773596,24.70271791,nan,nan,nan,nan,33.46934305,nan,nan,nan,nan
LPCAT2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,10.83979204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
METTL7A,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,5.579008587,22.19948355,6.545348724,nan,nan,7.50147376,9.636037046,nan,11.76187747,nan,10.52149977,nan,13.20412874,12.13033256,nan,nan,9.480441618,nan,12.10758412,nan
MFSD10,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.69701575,nan,10.36766748,nan,nan,nan,nan,nan,nan,nan
MGAT1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.796354449,nan,nan,nan,12.19555201,nan,nan,nan,nan,nan,nan,nan,nan,nan
MGAT4B,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,8.038390116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
NDUFA13,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.093481429,nan,nan,nan,nan
NDUFB10,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.665330731,nan,nan,nan,8.712166937,nan,nan,nan,nan,nan,8.858646763,nan,nan,nan
PDIA3,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,7.833552303,nan,nan,nan,9.163417346,nan,nan,nan,nan,nan,7.685858982,nan,nan,nan,nan
PGRMC1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.02191479,4.772393098,8.094649249,nan,8.432884038,nan,nan,nan,nan,nan,nan,nan,nan,nan
PHB2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.548495181,nan,nan,nan,nan,nan,nan,nan,nan,8.866918246,nan,nan,nan
PKMYT1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.83798153,nan,11.65942489,nan,nan,9.722881091,nan,nan,nan,nan
PNPLA8,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.71969257,nan,nan,nan,nan,nan,nan,nan,nan,nan
PPA1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,4.919539096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PPA2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,7.493309117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.500481256,9.316207379
PPP1CB,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.91335137,nan
PREB,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,8.835627161,nan,nan,nan,nan,10.77700057,nan,nan,nan,9.068895473,nan,nan,9.651612313,nan,nan,nan,nan,11.91545682,nan
RAB1B,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.400389115,nan,nan,nan,nan,nan,nan,nan,nan,nan
RAB25,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.48877173,nan,nan,nan,12.06651892,nan,9.372130249,nan,nan,nan,16.62329715,nan,nan,nan
RNF149,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,7.408872576,nan,nan,nan,nan,nan,nan,12.05515253,nan,nan,nan,nan,nan,nan,nan
SACM1L,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.87767575,nan
SAMM50,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.91397702,nan,11.50540101,nan,nan,nan,nan,nan,10.0265728,nan
SEC11A,Golgi apparatus-Vesicle-Exosome,nan,10.75571457,nan,nan,11.22846903,nan,nan,nan,14.35311891,nan,nan,nan,13.82281263,8.058340134,nan,19.85707558,13.61895053,12.78736367,13.89439733,12.91666558,10.32260339,16.2223183,6.202490943
SEC22B,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.266283186,nan,7.847577967,nan,11.84694329,nan,nan,nan,nan,nan,nan,nan,nan,nan
SLC25A1,Golgi apparatus-Vesicle-Exosome,10.21694735,16.11413923,13.89501419,nan,16.4273061,6.37922644,nan,15.19854745,nan,11.71213756,5.674521794,7.20415758,13.43753216,13.29103519,10.36049702,13.68022811,12.54969442,9.064151732,13.50951031,10.61103363,13.47147618,10.72605932,7.69978476
SLC25A25,Golgi apparatus-Vesicle-Exosome,nan,10.70914098,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.7750953,nan,nan,nan
SLC35A2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,8.459584359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SLC35B2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.092656004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SMPD4,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,9.07522187,nan,nan,nan,nan,16.88307568,4.904791547,7.098300223,nan,8.791209526,nan,nan,nan,nan,nan,8.895234146,nan,nan,nan
SPINK5,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,8.027455144,nan,6.48642378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SPNS1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,8.254503545,nan,nan,nan,nan,18.42332842,nan,nan,nan,11.37324635,nan,nan,nan,nan,7.504650235,14.55775527,nan,8.071987627,nan
SSR4,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,8.158339288,nan,nan,nan,nan,14.7179543,nan,7.877648712,nan,11.63405862,nan,9.993684024,9.006784302,nan,7.112605848,15.14169772,9.462745833,nan,nan
ST3GAL2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.01385697,nan,nan,nan,nan,nan,nan,nan,nan,nan
ST6GAL1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,10.08910769,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.599139764,nan,nan,nan,7.115604266
STX16,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.56223375,nan,nan,nan,nan,nan,8.271990532,nan,nan,nan,nan,nan,nan,nan
STX17,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.54146546,nan,7.281930665,nan,nan,nan,nan,nan,nan,nan,15.88501807,nan,nan,nan
SUCLA2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.29899365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SURF4,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.86750273,nan
TAX1BP1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,8.629104275,nan,nan,nan,8.672313856,nan,nan,nan,9.878537007,nan,8.536260995,nan,nan,8.536005741,10.47272213
TEX264,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.585040043,nan,11.06885818,nan,13.07907574,nan,nan,nan,nan,nan,nan,nan,nan,nan
TMC4,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,9.529819139,nan,nan,nan,nan,nan,nan,nan,nan,9.53722643,nan,nan,nan,nan,nan,nan,nan,11.01402071,nan
TMCO1,Golgi apparatus-Vesicle-Exosome,11.39684192,nan,nan,nan,9.121741498,nan,nan,nan,nan,nan,nan,nan,nan,10.6476094,nan,8.902537501,10.28990047,nan,9.863208273,nan,nan,nan,nan
TMED9,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,9.795386,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TMEM199,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.98627946,nan,nan,nan,nan,nan,nan,nan
TMEM214,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.29993437,nan,nan,nan,nan,nan,nan,nan
TMEM33,Golgi apparatus-Vesicle-Exosome,nan,9.230579385,7.922181414,nan,14.04277066,5.705656833,nan,10.41729796,nan,13.62619674,nan,11.86068797,nan,14.65466882,nan,14.13221628,10.2499656,nan,10.69803511,9.202855899,8.59832494,11.38687772,nan
TOMM40,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.605330594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TOMM70,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.751241593,nan,nan,nan,nan,nan,nan,nan,nan,nan
UGGT1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,7.402508007,9.524345866,7.181786748,nan,nan,10.66221418,nan,10.42588512,8.18149198,10.18922518,nan,nan,10.29309759,nan,nan,nan,nan,nan,nan,nan
UQCRC2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.401934735,12.74514806,nan,nan,10.79289804,nan,8.058206403,9.688980124,8.20585928,11.97367082,nan
VCP,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,9.536569902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.21581486,8.340811743
VDAC2,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,10.36383676,7.880342092,nan,5.63066245,10.65787323,12.13649616,13.49861432,8.055436798,9.213410276,10.02431721,nan,8.454847659,14.17453192,9.084717768,11.35694808,nan
VDAC3,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.82919058,nan,nan,nan,nan
ZDHHC13,Golgi apparatus-Vesicle-Exosome,9.629717985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.22754725,nan,9.662653887,nan,nan,nan,nan,nan,nan,nan
ZFPL1,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,7.974159613,nan,7.175383544,7.311846562,7.994583539,9.384978294,nan,nan,nan,nan,nan,9.925641306,9.290724339,10.80935392,10.51934747
ZMPSTE24,Golgi apparatus-Vesicle-Exosome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.839250293,nan,nan,nan,nan,nan,nan,nan,nan,nan
AGPAT1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.51415021,nan,nan,nan,nan,nan,nan,nan,nan,nan
AGPAT2,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.332048553,nan,10.92668256,nan,nan,nan,nan,nan,nan,nan,9.502138955,nan
AGPAT4,Endoplasmic reticulum,nan,nan,nan,nan,9.883343422,nan,nan,nan,nan,nan,nan,14.42252499,nan,13.27383054,nan,nan,nan,nan,nan,nan,nan,9.540960508,nan
ALG1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.768660327,nan,nan,nan,nan,nan,nan,nan,9.022931491,nan,nan,nan
ALG2,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.67566138,nan,nan,nan,nan,nan,12.17008864,nan,nan,10.68042524,11.08531872,12.36642164,11.7201207
ALG5,Endoplasmic reticulum,nan,nan,nan,nan,9.423441136,nan,nan,nan,8.703888342,17.62689332,7.484495747,13.95234718,nan,11.47574038,nan,12.77483036,12.49198287,nan,nan,12.59134793,nan,11.39739588,nan
AMFR,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.48777746,5.623862782,nan,nan,12.62805227,12.31539549,8.911109404,nan,nan,nan,18.65538481,nan,19.69275137,nan
ANKLE2,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.923976669,nan
ATL2,Endoplasmic reticulum,9.916568403,nan,nan,nan,nan,nan,nan,nan,nan,28.30686671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ATL3,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.99896272,nan,11.68379099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CAMLG,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.935680164,nan,nan,nan,nan,nan,nan,nan,nan,nan
CCDC47,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.843666715,nan,8.055973345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CDKAL1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.49473784,4.829805086,6.322923843,nan,9.890714667,nan,8.918482635,nan,nan,7.80353557,nan,nan,nan,nan
CEPT1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.3620814,16.44687312,nan,nan,nan,nan,nan,19.2468768,nan,nan,13.00104416,nan
CERS2,Endoplasmic reticulum,nan,nan,nan,nan,11.33585936,nan,nan,nan,nan,nan,nan,7.542261394,nan,9.355286776,nan,8.728468414,nan,nan,nan,nan,nan,nan,nan
CERS3,Endoplasmic reticulum,15.66063327,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CISD2,Endoplasmic reticulum,11.04127475,11.12029211,8.25554413,9.000808024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.12046852,nan,8.487279747,nan,7.441103492
CYP1A1,Endoplasmic reticulum,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.923213749,nan,nan,nan,nan,nan,nan
